Name,ProductName,OrderDate,ProductUnitPrice,QuantityOrdered,Total
Alejandra Camino,NuNuCa Nuß-Nougat-Creme,20130805,14.0,44,616.0
Alejandra Camino,Scottish Longbreads,20130805,12.5,6,75.0
Alejandra Camino,Filo Mix,20130805,7.0,45,315.0
Alejandra Camino,Longlife Tofu,20130805,10.0,42,420.0
Alejandra Camino,Gustaf's Knäckebröd,20130805,21.0,20,420.0
Alejandra Camino,Nord-Ost Matjeshering,20130805,25.89,30,776.7
Alejandra Camino,Pavlova,20130805,17.45,19,331.55
Alejandra Camino,Pâté chinois,20130805,24.0,16,384.0
Alejandra Camino,Wimmers gute Semmelknödel,20130805,33.25,19,631.75
Alejandra Camino,Jack's New England Clam Chowder,20140223,9.65,25,241.25
Alejandra Camino,Uncle Bob's Organic Dried Pears,20140223,30.0,21,630.0
Alejandra Camino,Valkoinen suklaa,20140223,16.25,13,211.25
Alejandra Camino,Chai,20140223,18.0,40,720.0
Alejandra Camino,Rogede sild,20140223,9.5,19,180.5
Alejandra Camino,Zaanse koeken,20140223,9.5,9,85.5
Alejandra Camino,Outback Lager,20140223,15.0,20,300.0
Alejandra Camino,Chartreuse verte,20140223,18.0,41,738.0
Alejandra Camino,Maxilaku,20140223,20.0,26,520.0
Alejandra Camino,Chef Anton's Gumbo Mix,20140223,21.35,39,832.65
Alejandra Camino,Flotemysost,20140223,21.5,10,215.0
Alejandra Camino,Sir Rodney's Marmalade,20140223,81.0,12,972.0
Alejandra Camino,Louisiana Hot Spiced Okra,20140223,17.0,5,85.0
Alejandra Camino,Mozzarella di Giovanni,20140223,34.8,29,1009.2
Alejandra Camino,Vegie-spread,20140223,43.9,24,1053.6
Alejandra Camino,Genen Shouyu,20140223,15.5,2,31.0
Alejandra Camino,Gravad lax,20140223,26.0,48,1248.0
Alejandra Camino,Thüringer Rostbratwurst,20140223,123.79,26,3218.54
Alejandra Camino,Sir Rodney's Scones,20140223,10.0,22,220.0
Alejandra Camino,Laughing Lumberjack Lager,20140223,14.0,22,308.0
Alejandra Camino,Tarte au sucre,20140223,49.3,35,1725.5
Alejandra Camino,Lakkalikööri,20140223,18.0,46,828.0
Alejandra Camino,Gnocchi di nonna Alice,20140223,38.0,16,608.0
Alejandra Camino,Gula Malacca,20140223,19.45,15,291.75
Alejandra Camino,Escargots de Bourgogne,20140223,13.25,17,225.25
Alejandra Camino,Tourtière,20140223,7.45,21,156.45
Alejandra Camino,Spegesild,20140223,12.0,4,48.0
Alejandra Camino,Pavlova,20140223,17.45,6,104.7
Alejandra Camino,Mascarpone Fabioli,20140223,32.0,46,1472.0
Alejandra Camino,Rhönbräu Klosterbier,20140223,7.75,46,356.5
Alejandra Camino,Steeleye Stout,20140223,18.0,1,18.0
Alejandra Camino,Wimmers gute Semmelknödel,20140223,33.25,29,964.25
Alejandra Camino,Queso Cabrales,20140223,21.0,32,672.0
Alejandra Camino,Inlagd Sill,20140223,19.0,22,418.0
Alejandra Camino,Sirop d'érable,20140223,28.5,12,342.0
Alejandra Camino,Louisiana Fiery Hot Pepper Sauce,20140223,21.05,21,442.05
Alejandra Camino,Aniseed Syrup,20140223,10.0,49,490.0
Alejandra Camino,Northwoods Cranberry Sauce,20140223,40.0,2,80.0
Alejandra Camino,Raclette Courdavault,20140223,55.0,37,2035.0
Alejandra Camino,Grandma's Boysenberry Spread,20140223,25.0,17,425.0
Alejandra Camino,Scottish Longbreads,20140223,12.5,3,37.5
Alejandra Camino,Schoggi Schokolade,20140223,43.9,39,1712.1
Alejandra Camino,Geitost,20140223,2.5,30,75.0
Alejandra Camino,Perth Pasties,20140223,32.8,9,295.2
Alejandra Camino,Chang,20140223,19.0,46,874.0
Alejandra Camino,Gustaf's Knäckebröd,20140223,21.0,17,357.0
Alejandra Camino,Chocolade,20140223,12.75,6,76.5
Alejandra Camino,Côte de Blaye,20140223,263.5,19,5006.5
Alejandra Camino,Alice Mutton,20140223,39.0,3,117.0
Alejandra Camino,Singaporean Hokkien Fried Mee,20140223,14.0,42,588.0
Alejandra Camino,Tofu,20140223,23.25,3,69.75
Alejandra Camino,Pâté chinois,20140223,24.0,46,1104.0
Alejandra Camino,Boston Crab Meat,20140223,18.4,5,92.0
Alejandra Camino,Röd Kaviar,20140223,15.0,43,645.0
Alejandra Camino,Gudbrandsdalsost,20140223,36.0,21,756.0
Alejandra Camino,Longlife Tofu,20140223,10.0,27,270.0
Alejandra Camino,Nord-Ost Matjeshering,20140223,25.89,47,1216.83
Alejandra Camino,Konbu,20140223,6.0,4,24.0
Alejandra Camino,Queso Manchego La Pastora,20140223,38.0,42,1596.0
Alejandra Camino,Outback Lager,20150228,15.0,12,180.0
Alejandra Camino,Gnocchi di nonna Alice,20150228,38.0,23,874.0
Alejandra Camino,Grandma's Boysenberry Spread,20150228,25.0,8,200.0
Alejandra Camino,Spegesild,20150228,12.0,1,12.0
Alejandra Camino,Carnarvon Tigers,20150228,62.5,9,562.5
Alejandra Camino,Original Frankfurter grüne Soße,20150228,13.0,4,52.0
Alejandra Camino,Vegie-spread,20150228,43.9,5,219.5
Alejandra Camino,Scottish Longbreads,20150228,12.5,23,287.5
Alejandra Camino,Röd Kaviar,20150228,15.0,24,360.0
Alejandra Camino,Chocolade,20150228,12.75,19,242.25
Alejandra Camino,Wimmers gute Semmelknödel,20150228,33.25,27,897.75
Alejandra Camino,Queso Manchego La Pastora,20150228,38.0,29,1102.0
Alejandra Camino,Northwoods Cranberry Sauce,20150228,40.0,21,840.0
Alejandra Camino,Ikura,20150228,31.0,35,1085.0
Alejandra Camino,Genen Shouyu,20150228,15.5,31,480.5
Alejandra Camino,Rogede sild,20150228,9.5,31,294.5
Alejandra Camino,Chang,20150228,19.0,34,646.0
Alejandra Camino,Lakkalikööri,20150228,18.0,35,630.0
Alejandra Camino,Chartreuse verte,20150228,18.0,4,72.0
Alejandra Camino,Mascarpone Fabioli,20150228,32.0,11,352.0
Alejandra Camino,Sirop d'érable,20150228,28.5,45,1282.5
Alejandra Camino,Camembert Pierrot,20150228,34.0,3,102.0
Alejandra Camino,Manjimup Dried Apples,20150228,53.0,29,1537.0
Alejandra Camino,Longlife Tofu,20150228,10.0,13,130.0
Alejandra Camino,Sir Rodney's Marmalade,20150228,81.0,7,567.0
Alejandra Camino,Aniseed Syrup,20150228,10.0,15,150.0
Alejandra Camino,Valkoinen suklaa,20150228,16.25,28,455.0
Alejandra Camino,Filo Mix,20150228,7.0,15,105.0
Alejandra Camino,Singaporean Hokkien Fried Mee,20150228,14.0,13,182.0
Alejandra Camino,Perth Pasties,20150228,32.8,9,295.2
Alejandra Camino,Sir Rodney's Scones,20150228,10.0,22,220.0
Alejandra Camino,Ipoh Coffee,20150228,46.0,49,2254.0
Alejandra Camino,Geitost,20150228,2.5,8,20.0
Alejandra Camino,Louisiana Fiery Hot Pepper Sauce,20150228,21.05,14,294.7
Alejandra Camino,Teatime Chocolate Biscuits,20150228,9.2,5,46.0
Alejandra Camino,Chef Anton's Gumbo Mix,20150228,21.35,4,85.4
Alejandra Camino,Boston Crab Meat,20150228,18.4,42,772.8
Alejandra Camino,Ravioli Angelo,20150228,19.5,29,565.5
Alejandra Camino,Maxilaku,20150228,20.0,46,920.0
Alejandra Camino,Gravad lax,20150228,26.0,33,858.0
Alejandra Camino,Inlagd Sill,20150228,19.0,43,817.0
Alejandra Camino,Queso Cabrales,20150228,21.0,8,168.0
Alejandra Camino,Steeleye Stout,20150228,18.0,25,450.0
Alejandra Camino,Konbu,20150228,6.0,11,66.0
Alejandra Camino,Guaraná Fantástica,20150228,4.5,26,117.0
Alejandra Camino,Schoggi Schokolade,20150228,43.9,8,351.2
Alejandra Camino,Tarte au sucre,20150228,49.3,29,1429.7
Alejandra Camino,Tunnbröd,20150228,9.0,33,297.0
Alejandra Camino,Nord-Ost Matjeshering,20150228,25.89,21,543.69
Alejandra Camino,Zaanse koeken,20150228,9.5,29,275.5
Alejandra Camino,Chef Anton's Cajun Seasoning,20150228,22.0,39,858.0
Alejandra Camino,Louisiana Hot Spiced Okra,20150228,17.0,49,833.0
Alejandra Camino,NuNuCa Nuß-Nougat-Creme,20150228,14.0,39,546.0
Alejandra Camino,Pavlova,20150228,17.45,29,506.05
Alejandra Camino,Gula Malacca,20150228,19.45,28,544.6
Alejandra Camino,Gorgonzola Telino,20150228,12.5,36,450.0
Alejandra Camino,Escargots de Bourgogne,20150228,13.25,18,238.5
Alejandra Camino,Mishi Kobe Niku,20150228,97.0,38,3686.0
Alejandra Camino,Thüringer Rostbratwurst,20150228,123.79,32,3961.28
Alejandra Camino,Gustaf's Knäckebröd,20150228,21.0,2,42.0
Alejandra Camino,Gumbär Gummibärchen,20150228,31.23,33,1030.59
Alejandra Camino,Mozzarella di Giovanni,20150228,34.8,19,661.2
Alejandra Camino,Chai,20150228,18.0,4,72.0
Alejandra Camino,Tofu,20150228,23.25,30,697.5
Alejandra Camino,Uncle Bob's Organic Dried Pears,20150228,30.0,27,810.0
Alejandra Camino,Tourtière,20150228,7.45,1,7.45
Alejandra Camino,Jack's New England Clam Chowder,20150228,9.65,45,434.25
Alejandra Camino,Flotemysost,20150228,21.5,2,43.0
Alejandra Camino,Rössle Sauerkraut,20150228,45.6,16,729.6
Alejandra Camino,Pâté chinois,20150228,24.0,15,360.0
Alejandra Camino,Laughing Lumberjack Lager,20150228,14.0,5,70.0
Alejandra Camino,Sasquatch Ale,20150228,14.0,17,238.0
Alejandra Camino,Côte de Blaye,20150228,263.5,36,9486.0
Alejandra Camino,Alice Mutton,20150228,39.0,3,117.0
Alejandra Camino,Chef Anton's Cajun Seasoning,20150313,22.0,11,242.0
Alejandra Camino,Laughing Lumberjack Lager,20150313,14.0,45,630.0
Alejandra Camino,Chef Anton's Gumbo Mix,20150313,21.35,13,277.55
Alejandra Camino,Chai,20150313,18.0,48,864.0
Alejandra Camino,Sir Rodney's Marmalade,20150313,81.0,8,648.0
Alejandra Camino,Chocolade,20150313,12.75,3,38.25
Alejandra Camino,Sirop d'érable,20150313,28.5,31,883.5
Alejandra Camino,Queso Manchego La Pastora,20150313,38.0,12,456.0
Alejandra Camino,Mozzarella di Giovanni,20150313,34.8,47,1635.6
Alejandra Camino,Ikura,20150313,31.0,9,279.0
Alejandra Camino,Steeleye Stout,20150313,18.0,14,252.0
Alejandra Camino,Uncle Bob's Organic Dried Pears,20150313,30.0,32,960.0
Alejandra Camino,NuNuCa Nuß-Nougat-Creme,20150313,14.0,17,238.0
Alejandra Camino,Gula Malacca,20150313,19.45,28,544.6
Alejandra Camino,Vegie-spread,20150313,43.9,22,965.8
Alejandra Camino,Wimmers gute Semmelknödel,20150313,33.25,42,1396.5
Alejandra Camino,Northwoods Cranberry Sauce,20150313,40.0,19,760.0
Alejandra Camino,Thüringer Rostbratwurst,20150313,123.79,29,3589.91
Alejandra Camino,Chartreuse verte,20150313,18.0,28,504.0
Alejandra Camino,Tourtière,20150313,7.45,1,7.45
Alejandra Camino,Queso Cabrales,20150313,21.0,6,126.0
Alejandra Camino,Maxilaku,20150313,20.0,39,780.0
Alejandra Camino,Camembert Pierrot,20150313,34.0,48,1632.0
Alejandra Camino,Rogede sild,20150313,9.5,3,28.5
Alejandra Camino,Perth Pasties,20150313,32.8,22,721.6
Alejandra Camino,Tarte au sucre,20150313,49.3,9,443.7
Alejandra Camino,Raclette Courdavault,20150313,55.0,44,2420.0
Alejandra Camino,Longlife Tofu,20150313,10.0,42,420.0
Alejandra Camino,Grandma's Boysenberry Spread,20150313,25.0,43,1075.0
Alejandra Camino,Rössle Sauerkraut,20150313,45.6,37,1687.2
Alejandra Camino,Gumbär Gummibärchen,20150313,31.23,42,1311.66
Alejandra Camino,Pâté chinois,20150313,24.0,32,768.0
Alejandra Camino,Pavlova,20150313,17.45,11,191.95
Alejandra Camino,Singaporean Hokkien Fried Mee,20150313,14.0,1,14.0
Alejandra Camino,Schoggi Schokolade,20150313,43.9,4,175.6
Alejandra Camino,Rhönbräu Klosterbier,20150313,7.75,24,186.0
Alejandra Camino,Alice Mutton,20150313,39.0,47,1833.0
Alejandra Camino,Spegesild,20150313,12.0,15,180.0
Alejandra Camino,Gorgonzola Telino,20150313,12.5,8,100.0
Alejandra Camino,Ravioli Angelo,20150313,19.5,49,955.5
Alejandra Camino,Gravad lax,20150313,26.0,2,52.0
Alejandra Camino,Original Frankfurter grüne Soße,20150313,13.0,44,572.0
Alejandra Camino,Escargots de Bourgogne,20150313,13.25,28,371.0
Alejandra Camino,Scottish Longbreads,20150313,12.5,7,87.5
Alejandra Camino,Carnarvon Tigers,20150313,62.5,9,562.5
Alejandra Camino,Outback Lager,20150313,15.0,45,675.0
Alejandra Camino,Genen Shouyu,20150313,15.5,1,15.5
Alejandra Camino,Gudbrandsdalsost,20150313,36.0,39,1404.0
Alejandra Camino,Nord-Ost Matjeshering,20150313,25.89,4,103.56
Alejandra Camino,Gustaf's Knäckebröd,20150313,21.0,2,42.0
Alejandra Camino,Teatime Chocolate Biscuits,20150313,9.2,33,303.6
Alejandra Camino,Geitost,20150313,2.5,29,72.5
Alejandra Camino,Boston Crab Meat,20150313,18.4,25,460.0
Alejandra Camino,Gnocchi di nonna Alice,20150313,38.0,33,1254.0
Alejandra Camino,Guaraná Fantástica,20150313,4.5,6,27.0
Alejandra Camino,Lakkalikööri,20150313,18.0,34,612.0
Alejandra Camino,Tunnbröd,20150313,9.0,15,135.0
Alejandra Camino,Tofu,20150313,23.25,19,441.75
Alejandra Camino,Manjimup Dried Apples,20150313,53.0,9,477.0
Alejandra Camino,Aniseed Syrup,20150313,10.0,20,200.0
Alejandra Camino,Chang,20150313,19.0,25,475.0
Alejandra Camino,Zaanse koeken,20150313,9.5,36,342.0
Alejandra Camino,Filo Mix,20150313,7.0,20,140.0
Alejandra Camino,Inlagd Sill,20150313,19.0,22,418.0
Alejandra Camino,Röd Kaviar,20150313,15.0,10,150.0
Alejandra Camino,Côte de Blaye,20131215,263.5,14,3689.0
Alejandra Camino,Maxilaku,20131215,20.0,40,800.0
Alejandra Camino,Chang,20131215,19.0,21,399.0
Alejandra Camino,Carnarvon Tigers,20131215,62.5,29,1812.5
Alejandra Camino,Ipoh Coffee,20131215,46.0,33,1518.0
Alejandra Camino,Longlife Tofu,20131215,10.0,22,220.0
Alejandra Camino,Gustaf's Knäckebröd,20131215,21.0,17,357.0
Alejandra Camino,Genen Shouyu,20131215,15.5,24,372.0
Alejandra Camino,Röd Kaviar,20131215,15.0,26,390.0
Alejandra Camino,Laughing Lumberjack Lager,20131215,14.0,41,574.0
Alejandra Camino,Perth Pasties,20131215,32.8,8,262.4
Alejandra Camino,Jack's New England Clam Chowder,20131215,9.65,46,443.9
Alejandra Camino,Tourtière,20131215,7.45,48,357.6
Alejandra Camino,Chai,20131215,18.0,1,18.0
Alejandra Camino,Chef Anton's Gumbo Mix,20131215,21.35,46,982.1
Alejandra Camino,Sirop d'érable,20131215,28.5,35,997.5
Alejandra Camino,Schoggi Schokolade,20131215,43.9,12,526.8
Alejandra Camino,Tunnbröd,20131215,9.0,25,225.0
Alejandra Camino,Gudbrandsdalsost,20131215,36.0,20,720.0
Alejandra Camino,Rhönbräu Klosterbier,20131215,7.75,29,224.75
Alejandra Camino,Sasquatch Ale,20130930,14.0,9,126.0
Alejandra Camino,Camembert Pierrot,20130930,34.0,21,714.0
Alejandra Camino,Longlife Tofu,20130930,10.0,22,220.0
Alejandra Camino,Perth Pasties,20130930,32.8,15,492.0
Alejandra Camino,Valkoinen suklaa,20130930,16.25,42,682.5
Alejandra Camino,Mascarpone Fabioli,20130930,32.0,35,1120.0
Alejandra Camino,Tunnbröd,20130930,9.0,42,378.0
Alejandra Camino,Gravad lax,20130930,26.0,43,1118.0
Alejandra Camino,Chef Anton's Gumbo Mix,20130930,21.35,20,427.0
Alejandra Camino,Pavlova,20130930,17.45,35,610.75
Alejandra Camino,Nord-Ost Matjeshering,20130930,25.89,29,750.81
Alejandra Camino,Schoggi Schokolade,20130930,43.9,34,1492.6
Alejandra Camino,Flotemysost,20130930,21.5,21,451.5
Alejandra Camino,Gudbrandsdalsost,20130930,36.0,42,1512.0
Alejandra Camino,Ipoh Coffee,20130930,46.0,10,460.0
Alejandra Camino,Gnocchi di nonna Alice,20130930,38.0,30,1140.0
Alejandra Camino,Zaanse koeken,20130930,9.5,42,399.0
Alejandra Camino,Teatime Chocolate Biscuits,20130930,9.2,7,64.4
Alejandra Camino,Chang,20130930,19.0,3,57.0
Alejandra Camino,Vegie-spread,20130930,43.9,35,1536.5
Alejandra Camino,Maxilaku,20130930,20.0,40,800.0
Alejandra Camino,Ikura,20130930,31.0,48,1488.0
Alejandra Camino,Mishi Kobe Niku,20130930,97.0,26,2522.0
Alejandra Camino,Raclette Courdavault,20130930,55.0,38,2090.0
Alejandra Camino,Singaporean Hokkien Fried Mee,20130930,14.0,12,168.0
Alejandra Camino,Queso Cabrales,20130930,21.0,21,441.0
Alejandra Camino,Teatime Chocolate Biscuits,20150731,9.2,2,18.4
Alejandra Camino,Pavlova,20150731,17.45,46,802.7
Alejandra Camino,Original Frankfurter grüne Soße,20150731,13.0,27,351.0
Alejandra Camino,Gudbrandsdalsost,20150731,36.0,45,1620.0
Alejandra Camino,Gravad lax,20150731,26.0,21,546.0
Alejandra Camino,Camembert Pierrot,20150731,34.0,32,1088.0
Alejandra Camino,Filo Mix,20150731,7.0,16,112.0
Alejandra Camino,Röd Kaviar,20150731,15.0,15,225.0
Alejandra Camino,Wimmers gute Semmelknödel,20150731,33.25,20,665.0
Alejandra Camino,Chartreuse verte,20150731,18.0,11,198.0
Alejandra Camino,Côte de Blaye,20150731,263.5,17,4479.5
Alejandra Camino,Vegie-spread,20150731,43.9,16,702.4
Alejandra Camino,Tofu,20150731,23.25,8,186.0
Alejandra Camino,Sir Rodney's Marmalade,20150731,81.0,49,3969.0
Alejandra Camino,Uncle Bob's Organic Dried Pears,20150731,30.0,20,600.0
Alejandra Camino,Ipoh Coffee,20150731,46.0,48,2208.0
Alejandra Camino,Genen Shouyu,20150731,15.5,3,46.5
Alejandra Camino,Aniseed Syrup,20150731,10.0,6,60.0
Alejandra Camino,Chef Anton's Cajun Seasoning,20150731,22.0,48,1056.0
Alejandra Camino,Valkoinen suklaa,20150731,16.25,12,195.0
Alejandra Camino,Gnocchi di nonna Alice,20150731,38.0,23,874.0
Alejandra Camino,Rhönbräu Klosterbier,20141213,7.75,23,178.25
Alejandra Camino,Gorgonzola Telino,20141213,12.5,25,312.5
Alejandra Camino,Camembert Pierrot,20141213,34.0,45,1530.0
Alejandra Camino,Raclette Courdavault,20141213,55.0,33,1815.0
Alejandra Camino,Inlagd Sill,20141213,19.0,27,513.0
Alejandra Camino,Outback Lager,20141213,15.0,34,510.0
Alejandra Camino,Jack's New England Clam Chowder,20141213,9.65,48,463.2
Alejandra Camino,Aniseed Syrup,20141213,10.0,45,450.0
Alejandra Camino,Geitost,20141213,2.5,2,5.0
Alejandra Camino,Grandma's Boysenberry Spread,20141213,25.0,39,975.0
Alejandra Camino,Gustaf's Knäckebröd,20141213,21.0,30,630.0
Alejandra Camino,Alice Mutton,20141213,39.0,1,39.0
Alejandra Camino,Queso Cabrales,20141213,21.0,21,441.0
Alejandra Camino,Mascarpone Fabioli,20141213,32.0,21,672.0
Alejandra Camino,Spegesild,20141213,12.0,26,312.0
Alejandra Camino,Tarte au sucre,20141213,49.3,1,49.3
Alejandra Camino,Sir Rodney's Marmalade,20141213,81.0,40,3240.0
Alejandra Camino,Wimmers gute Semmelknödel,20141213,33.25,16,532.0
Alejandra Camino,Sir Rodney's Scones,20141213,10.0,36,360.0
Alejandra Camino,Queso Manchego La Pastora,20141213,38.0,39,1482.0
Alejandra Camino,Escargots de Bourgogne,20141213,13.25,35,463.75
Alejandra Camino,Singaporean Hokkien Fried Mee,20141213,14.0,21,294.0
Alejandra Camino,Manjimup Dried Apples,20141213,53.0,44,2332.0
Alejandra Camino,Valkoinen suklaa,20141213,16.25,7,113.75
Alejandra Camino,Scottish Longbreads,20141213,12.5,12,150.0
Alejandra Camino,Schoggi Schokolade,20141213,43.9,17,746.3
Alejandra Camino,Ikura,20141213,31.0,49,1519.0
Alejandra Camino,Pâté chinois,20141213,24.0,16,384.0
Alejandra Camino,Perth Pasties,20141213,32.8,50,1640.0
Alejandra Camino,Chartreuse verte,20141213,18.0,50,900.0
Alejandra Camino,Mozzarella di Giovanni,20141213,34.8,33,1148.4
Alejandra Camino,Uncle Bob's Organic Dried Pears,20141213,30.0,5,150.0
Alejandra Camino,Thüringer Rostbratwurst,20141213,123.79,32,3961.28
Alejandra Camino,NuNuCa Nuß-Nougat-Creme,20141213,14.0,19,266.0
Alejandra Camino,Côte de Blaye,20141213,263.5,27,7114.5
Alejandra Camino,Gudbrandsdalsost,20141213,36.0,6,216.0
Alejandra Camino,Guaraná Fantástica,20141213,4.5,17,76.5
Alejandra Camino,Gravad lax,20141213,26.0,45,1170.0
Alejandra Camino,Lakkalikööri,20141213,18.0,8,144.0
Alejandra Camino,Chang,20141213,19.0,14,266.0
Alejandra Camino,Steeleye Stout,20141213,18.0,13,234.0
Alejandra Camino,Mishi Kobe Niku,20141213,97.0,11,1067.0
Alejandra Camino,Ravioli Angelo,20141213,19.5,12,234.0
Alejandra Camino,Flotemysost,20141213,21.5,40,860.0
Alejandra Camino,Gnocchi di nonna Alice,20141213,38.0,27,1026.0
Alejandra Camino,Röd Kaviar,20141213,15.0,15,225.0
Alejandra Camino,Louisiana Fiery Hot Pepper Sauce,20141213,21.05,39,820.95
Alejandra Camino,Gula Malacca,20141213,19.45,5,97.25
Alejandra Camino,Chai,20141213,18.0,31,558.0
Alejandra Camino,Konbu,20141213,6.0,14,84.0
Alejandra Camino,Chef Anton's Cajun Seasoning,20141213,22.0,39,858.0
Alejandra Camino,Original Frankfurter grüne Soße,20141213,13.0,7,91.0
Alejandra Camino,Rogede sild,20141213,9.5,6,57.0
Alejandra Camino,Tofu,20141213,23.25,34,790.5
Alejandra Camino,Tunnbröd,20141213,9.0,25,225.0
Alejandra Camino,Northwoods Cranberry Sauce,20141213,40.0,14,560.0
Alejandra Camino,Carnarvon Tigers,20141213,62.5,38,2375.0
Alejandra Camino,Genen Shouyu,20141213,15.5,32,496.0
Alejandra Camino,Pavlova,20141213,17.45,40,698.0
Alejandra Camino,Sasquatch Ale,20141213,14.0,16,224.0
Alejandra Camino,Ipoh Coffee,20141213,46.0,7,322.0
Alejandra Camino,Tourtière,20141213,7.45,11,81.95
Alejandra Camino,Gumbär Gummibärchen,20141213,31.23,12,374.76
Alejandra Camino,Nord-Ost Matjeshering,20141213,25.89,29,750.81
Alejandra Camino,Teatime Chocolate Biscuits,20141213,9.2,3,27.6
Alejandra Camino,Sirop d'érable,20141213,28.5,2,57.0
Alejandra Camino,Maxilaku,20141213,20.0,30,600.0
Alejandra Camino,Louisiana Hot Spiced Okra,20141213,17.0,20,340.0
Alejandra Camino,Vegie-spread,20141213,43.9,48,2107.2
Alejandra Camino,Zaanse koeken,20141213,9.5,23,218.5
Alejandra Camino,Raclette Courdavault,20130914,55.0,34,1870.0
Alejandra Camino,Mascarpone Fabioli,20130914,32.0,44,1408.0
Alejandra Camino,Rogede sild,20130914,9.5,47,446.5
Alejandra Camino,Chef Anton's Gumbo Mix,20130914,21.35,3,64.05
Alejandra Camino,Ravioli Angelo,20130914,19.5,38,741.0
Alejandra Camino,Singaporean Hokkien Fried Mee,20130914,14.0,40,560.0
Alejandra Camino,Thüringer Rostbratwurst,20130914,123.79,36,4456.44
Alejandra Camino,Manjimup Dried Apples,20130914,53.0,11,583.0
Alejandra Camino,Chocolade,20130914,12.75,20,255.0
Alejandra Camino,Chai,20130914,18.0,50,900.0
Alejandra Camino,Sirop d'érable,20130914,28.5,17,484.5
Alejandra Camino,Laughing Lumberjack Lager,20130914,14.0,14,196.0
Alejandra Camino,Alice Mutton,20130914,39.0,6,234.0
Alejandra Camino,Gnocchi di nonna Alice,20131110,38.0,12,456.0
Alejandra Camino,Mascarpone Fabioli,20131110,32.0,15,480.0
Alejandra Camino,Spegesild,20131110,12.0,12,144.0
Alejandra Camino,Filo Mix,20131110,7.0,30,210.0
Alejandra Camino,Escargots de Bourgogne,20131110,13.25,6,79.5
Alejandra Camino,Uncle Bob's Organic Dried Pears,20131110,30.0,26,780.0
Alejandra Camino,Sir Rodney's Marmalade,20131110,81.0,47,3807.0
Alejandra Camino,Ipoh Coffee,20131110,46.0,7,322.0
Alejandra Camino,Pavlova,20131110,17.45,41,715.45
Alejandra Camino,Genen Shouyu,20131110,15.5,38,589.0
Alejandra Camino,Chef Anton's Cajun Seasoning,20131110,22.0,42,924.0
Alejandra Camino,Rogede sild,20131110,9.5,24,228.0
Alejandra Camino,Chartreuse verte,20131110,18.0,16,288.0
Alejandra Camino,Chang,20131110,19.0,14,266.0
Alejandra Camino,Tofu,20131110,23.25,45,1046.25
Alejandra Camino,Mishi Kobe Niku,20131110,97.0,39,3783.0
Alejandra Camino,Schoggi Schokolade,20131110,43.9,35,1536.5
Alejandra Camino,Aniseed Syrup,20131110,10.0,5,50.0
Alejandra Camino,Wimmers gute Semmelknödel,20131110,33.25,34,1130.5
Alejandra Camino,Lakkalikööri,20131110,18.0,40,720.0
Alejandra Camino,Louisiana Fiery Hot Pepper Sauce,20131110,21.05,43,905.15
Alejandra Camino,Ikura,20131110,31.0,48,1488.0
Alejandra Camino,Guaraná Fantástica,20131110,4.5,48,216.0
Alejandra Camino,Northwoods Cranberry Sauce,20131110,40.0,22,880.0
Alejandra Camino,Outback Lager,20131110,15.0,1,15.0
Alejandra Camino,Gumbär Gummibärchen,20131110,31.23,4,124.92
Alejandra Camino,Gnocchi di nonna Alice,20130601,38.0,9,342.0
Alejandra Camino,Chef Anton's Cajun Seasoning,20130601,22.0,2,44.0
Alejandra Camino,Konbu,20130601,6.0,22,132.0
Alejandra Camino,Outback Lager,20130601,15.0,45,675.0
Alejandra Camino,Mishi Kobe Niku,20130601,97.0,36,3492.0
Alejandra Camino,Chang,20130601,19.0,45,855.0
Alejandra Camino,Tourtière,20130601,7.45,12,89.4
Alejandra Camino,Queso Manchego La Pastora,20130601,38.0,7,266.0
Alejandra Camino,Alice Mutton,20130601,39.0,31,1209.0
Alejandra Camino,Chai,20130601,18.0,36,648.0
Alejandra Camino,Original Frankfurter grüne Soße,20130601,13.0,42,546.0
Alejandra Camino,Gumbär Gummibärchen,20130601,31.23,28,874.44
Alejandra Camino,Gorgonzola Telino,20130601,12.5,46,575.0
Alejandra Camino,Valkoinen suklaa,20130601,16.25,37,601.25
Alejandra Camino,Tarte au sucre,20130601,49.3,50,2465.0
Alejandra Camino,Mozzarella di Giovanni,20130601,34.8,18,626.4
Alejandra Camino,Filo Mix,20130601,7.0,7,49.0
Alejandra Camino,Chartreuse verte,20130601,18.0,23,414.0
Alejandra Camino,Zaanse koeken,20130601,9.5,9,85.5
Alejandra Camino,Spegesild,20130601,12.0,50,600.0
Alejandra Camino,Escargots de Bourgogne,20130601,13.25,47,622.75
Alejandra Camino,Ipoh Coffee,20130601,46.0,18,828.0
Alejandra Camino,Laughing Lumberjack Lager,20130601,14.0,41,574.0
Alejandra Camino,Ravioli Angelo,20130601,19.5,2,39.0
Alejandra Camino,Wimmers gute Semmelknödel,20130601,33.25,40,1330.0
Alejandra Camino,Aniseed Syrup,20130601,10.0,1,10.0
Alejandra Camino,Rössle Sauerkraut,20130601,45.6,31,1413.6
Alejandra Camino,Carnarvon Tigers,20130601,62.5,42,2625.0
Alejandra Camino,Gudbrandsdalsost,20130601,36.0,30,1080.0
Alejandra Camino,Pavlova,20130601,17.45,6,104.7
Alejandra Camino,Raclette Courdavault,20130601,55.0,12,660.0
